ID,fldOrderNumber,fldQuoteNumber,fldTotalMinutes,fldTotalHours,fldTotalHoursCost,fldRefuseRecycle,fldStandardHours,fldStandardCost,fldChallengeHours,fldChallengeCost,fldCarryUpHours,fldCarryUpCost,fldChallengeCarryUpHrs,fldChallengeCarryUpCost,fldNumberOfInstallers,fldTotalPeiceCount,fldTotalTruckCost,fldHardwareCost,fldWarehouseRec,fldOnSiteRec,fldNewUsedRec,fldOvertimeDeliveryHrs,fldOvertimeDeliveryCost,fldTotalCostAnchorage,fldAnchorageSell,fldBaseDriveHrs,fldBaseDriveCost,fldCombBaseLaborCost,fldTotalCostBaseDrive,fldBaseSell,fldEagleRiverDriveHrs,fldEagleRiverDriveCost,fldCombEagleRiverLaborCost,fldTotalCostEagleRiverDrive,fldEagleRiverSell,fldValleyDriveHrs,fldValleyDriveCost,fldCombValleyLaborCost,fldTotalCostValleyDrive,fldValleySell,fldOutOfTownLabor,fldOutOfTownCost,fldNumOutOfTownInstallers,fldTtlOutOfTownCost,fldOutOfTownSell,fldLaborStdTime,fldLaborOverTime,fldToolOverWeight,fldPerDiem,fldHotelCost,fldAirFare,fldParking,fldRentalCar,fldMiscTravel,fldDate,fldTime,fldSales,fldProjMnger,fldDesigner,fldAcctCoord,fldHdFilingTeardown,fldHdFilingInstall,fldPostShelves,fldRotaryFiles,fldModWall,fldTotalReconfigTime,fldDavisBacon,fldTruckCharge,fldNumDays,fldCustomCut,fldCorian,fldFrtCost,fldFrtSell,fldApproved,fldQuoted,fldSold,fldOptStandard,fldOptChallenge,fldOptCarryUp,fldWareHouseRecHrs,fldOnSiteRecHrs,fldNewUsedRecHrs,fldMiscServices,fldAvgCostPerStationAnch,fldAvgCostPerStationBase,fldAvgCostPerStationER,fldAvgCostPerStationValley,fldAvgCostPerStationOutOfTown,fldNumberOfStations
293,ANTHC pulmanary BID,ANTHC Pulmanary,6298,105,"$3,911.25",4.2,109,"$4,060.25",120,"$4,470.00",120,4470,127,"$4,730.75",3,370,$250.00,$184.68,$586.69,$352.01,$586.69,0,$0.00,"$5,491.37","$7,844.81",7.5,$354.38,"$4,824.38","$5,845.74","$8,351.06",4.5,$212.63,"$4,682.63","$5,703.99","$8,148.56",7.5,$412.50,"$4,882.50","$5,903.87","$8,434.10",135.8,"$5,216.55",3,"$5,216.55","$7,452.22",120,15.8,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,10/9/17,11:55:43 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,5,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.75,9.450001,15.75,0,$189.36,$201.58,$196.69,$203.58,$179.88,29
575,999999999,ANTHC table,120,2,$76.00,0.1,2,$76.00,2,$76.00,2,76,2,$76.00,1,4,$50.00,$0.00,$11.40,$6.84,$11.40,0,$0.00,$137.40,$202.06,2.5,$120.00,$196.00,$257.40,$378.53,1.5,$72.00,$148.00,$209.40,$307.94,2.5,$137.50,$213.50,$274.90,$404.26,2.3,$110.40,0,$110.40,$162.35,0,2.3,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,9/7/21,12:04:39 PM,Joe Schroeder,Joe Schroeder,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,0.18,0.3,0,$137.40,$257.40,$209.40,$274.90,$110.40,1
162,55045,arterior,165,2.8,$104.30,0.1,3,$111.75,3,$111.75,3,111.75,3,$111.75,1,12,$50.00,$0.00,$15.65,$9.39,$15.65,0,$0.00,$177.40,$253.42,2.5,$118.13,$229.88,$295.52,$422.17,1.5,$70.88,$182.63,$248.27,$354.67,2.5,$137.50,$249.25,$314.90,$449.85,3.4,$160.65,0,$160.65,$229.50,0,3.4,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,9/30/16,9:32:43 AM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.42,0.252,0.42,0,$177.40,$295.52,$248.27,$314.90,$160.65,1
491,Chugach,ASD-Chugiach High School Reception,1599,26.6,$990.85,1.1,28,"$1,043.00",32,"$1,192.00",30,1117.5,32,"$1,192.00",2,84,$100.00,$16.20,$148.63,$89.18,$148.63,0,$0.00,"$1,456.83","$2,142.39",5,$236.25,"$1,428.25","$1,693.08","$2,489.82",3,$141.75,"$1,333.75","$1,598.58","$2,350.85",10,$550.00,"$1,742.00","$2,006.83","$2,951.22",36,"$1,381.00",2,"$1,381.00","$2,030.88",32,4,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,8/22/19,1:08:18 PM,Joe Schroeder,Joe Schroeder,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3.99,2.394,3.99,0,"$1,456.83","$1,693.08","$1,598.58","$2,006.83","$1,381.00",1
599,BBAHC FW01,BBAHC_072622,2047,34.1,"$1,193.50",1.4,36,"$1,260.00",40,"$1,400.00",39,1365,41,"$1,435.00",2,107,$100.00,$0.00,$179.03,$107.42,$179.03,0,$0.00,"$1,679.03","$2,469.16",5,$200.00,"$1,600.00","$1,879.03","$2,763.27",3,$120.00,"$1,520.00","$1,799.03","$2,645.63",10,$550.00,"$1,950.00","$2,229.03","$3,277.98",45.1,"$1,604.00",3,"$1,604.00","$2,358.82",40,5.099998,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,7/26/22,12:07:12 PM,Joe Schroeder,Joe Schroeder,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.115,3.069,5.115,0,$139.92,$156.59,$149.92,$185.75,$133.67,12
327,61479,Brent Comber C1,140,2.3,$85.68,0,2,$74.50,3,$111.75,3,111.75,3,$111.75,1,7,$50.00,$0.00,$6.00,$7.71,$12.85,0,$0.00,$167.75,$239.64,2.5,$118.13,$229.88,$285.87,$408.39,1.5,$70.88,$182.63,$238.62,$340.89,2.5,$137.50,$249.25,$305.25,$436.07,3.2,$151.20,0,$151.20,$216.00,0,3.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:17:03 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.161,0.207,0.345,0,$167.75,$285.87,$238.62,$305.25,$151.20,1
326,61479,Brent Comber C2,100,1.7,$63.33,0,2,$74.50,2,$74.50,2,74.5,2,$74.50,1,5,$50.00,$0.00,$4.43,$5.70,$9.50,0,$0.00,$128.93,$184.19,2.5,$118.13,$192.63,$247.06,$352.94,1.5,$70.88,$145.38,$199.81,$285.44,2.5,$137.50,$212.00,$266.43,$380.62,2.1,$99.23,0,$99.23,$141.75,0,2.1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:13:26 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.119,0.153,0.255,0,$128.93,$247.06,$199.81,$266.43,$99.22,1
324,61479,Brent Comber C3,20,0.3,$11.18,0,0,$0.00,0,$0.00,0,0,0,$0.00,1,1,$50.00,$0.00,$0.78,$1.01,$1.68,0,$0.00,$50.78,$72.55,2.5,$118.13,$118.13,$168.91,$241.30,1.5,$70.88,$70.88,$121.66,$173.80,2.5,$137.50,$137.50,$188.28,$268.97,0,$0.00,0,$0.00,$0.00,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:10:15 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.021,0.027,0.045,0,$50.78,$168.91,$121.66,$188.28,$0.00,1
330,61479,Carolina Furniture C1,893,14.9,$555.03,0,15,$558.75,17,$633.25,17,633.25,17,$633.25,2,43,$50.00,$0.00,$38.85,$49.95,$83.25,0,$0.00,$722.10,"$1,031.57",5,$236.25,$869.50,$958.35,"$1,369.07",3,$141.75,$775.00,$863.85,"$1,234.07",5,$275.00,$908.25,$997.10,"$1,424.43",18,$690.50,2,$690.50,$986.43,16,2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:31:57 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.043,1.341,2.235,0,$722.10,$958.35,$863.85,$997.10,$690.50,1
329,61479,Carolina Furniture C2,692,11.5,$428.38,0,12,$447.00,13,$484.25,13,484.25,13,$484.25,2,36,$50.00,$0.00,$29.99,$38.55,$64.26,0,$0.00,$564.24,$806.05,5,$236.25,$720.50,$800.49,"$1,143.55",3,$141.75,$626.00,$705.99,"$1,008.55",5,$275.00,$759.25,$839.24,"$1,198.91",13.8,$572.05,2,$572.05,$817.21,8,5.8,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:26:59 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.805,1.035,1.725,0,$564.24,$800.49,$705.99,$839.24,$572.05,1
328,61479,Carolina Furniture C3,396,6.6,$245.85,0,7,$260.75,7,$260.75,7,260.75,8,$298.00,1,20,$50.00,$0.00,$17.21,$22.13,$36.88,0,$0.00,$327.96,$468.51,2.5,$118.13,$378.88,$446.08,$637.26,1.5,$70.88,$331.63,$398.83,$569.76,2.5,$137.50,$398.25,$465.46,$664.94,7.5,$354.38,1,$354.38,$506.25,0,7.5,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:22:19 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.462,0.594,0.9899999,0,$327.96,$446.08,$398.83,$465.46,$354.38,1
331,61479,Carolina Furniture H1,24,0.4,$14.90,0,0,$0.00,0,$0.00,0,0,0,$0.00,1,2,$50.00,$0.00,$1.04,$1.34,$2.24,0,$0.00,$51.04,$72.92,2.5,$118.13,$118.13,$169.17,$241.67,1.5,$70.88,$70.88,$121.92,$174.17,2.5,$137.50,$137.50,$188.54,$269.35,0,$0.00,0,$0.00,$0.00,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,2:38:18 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.028,0.036,0.06,0,$51.04,$169.17,$121.92,$188.54,$0.00,1
283,??????,carts,500,8.3,$309.18,0.3,9,$335.25,10,$372.50,9,335.25,10,$372.50,1,36,$50.00,$0.00,$46.38,$27.83,$46.38,0,$0.00,$468.88,$669.82,2.5,$118.13,$490.63,$587.00,$838.57,1.5,$70.88,$443.38,$539.75,$771.07,2.5,$137.50,$510.00,$606.38,$866.25,11.2,$449.20,1,$449.20,$641.71,8,3.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,8/30/17,8:03:47 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.245,0.747,1.245,0,$468.88,$587.00,$539.75,$606.38,$449.20,1
155,,encore,90,1.5,$55.88,0.1,2,$74.50,2,$74.50,2,74.5,2,$74.50,1,6,$50.00,$0.00,$8.38,$5.03,$8.38,0,$0.00,$132.88,$189.83,2.5,$118.13,$192.63,$251.01,$358.58,1.5,$70.88,$145.38,$203.76,$291.08,2.5,$137.50,$212.00,$270.38,$386.26,2.2,$103.95,0,$103.95,$148.50,0,2.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,9/29/16,9:54:27 AM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.225,0.135,0.225,0,$132.88,$251.01,$203.76,$270.38,$103.95,1
528,FAA 1111,FAA 1111 Install 2,260,4.3,$163.40,0.2,4,$152.00,5,$190.00,5,190,5,$190.00,1,14,$50.00,$0.00,$24.51,$14.71,$24.51,0,$0.00,$264.51,$388.99,2.5,$120.00,$310.00,$384.51,$565.46,1.5,$72.00,$262.00,$336.51,$494.87,2.5,$137.50,$327.50,$402.01,$591.19,5.6,$268.80,1,$268.80,$395.29,0,5.6,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/21/20,12:01:28 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.645,0.387,0.645,0,$264.51,$384.51,$336.51,$402.01,$268.80,1
529,FAA 1111,FAA 1111 Install 3,90,1.5,$57.00,0.1,2,$76.00,2,$76.00,2,76,2,$76.00,1,3,$50.00,$0.00,$8.55,$5.13,$8.55,0,$0.00,$134.55,$197.87,2.5,$120.00,$196.00,$254.55,$374.34,1.5,$72.00,$148.00,$206.55,$303.75,2.5,$137.50,$213.50,$272.05,$400.07,2.2,$105.60,0,$105.60,$155.29,0,2.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/21/20,12:03:23 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.225,0.135,0.225,0,$134.55,$254.55,$206.55,$272.05,$105.60,1
527,FAA 1111,FAA 1111 Install1,435,7.2,$273.60,0.3,8,$304.00,8,$304.00,8,304,9,$342.00,1,19,$50.00,$0.00,$41.04,$24.62,$41.04,0,$0.00,"$1,512.54","$2,224.32",2.5,$120.00,$424.00,"$1,632.54","$2,400.79",1.5,$72.00,$376.00,"$1,584.54","$2,330.21",2.5,$137.50,$441.50,"$1,650.04","$2,426.53",9.1,$356.80,1,$356.80,$524.71,8,1.1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/21/20,11:49:17 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,"$1,117.50",$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.08,0.6480001,1.08,0,"$1,512.54","$1,632.54","$1,584.54","$1,650.04",$356.80,1
285,Wells Fargo Gafney,Gaffney,1368,22.8,$980.40,0.9,24,"$1,032.00",28,"$1,204.00",26,1118,28,"$1,204.00",4,101,$50.00,$0.00,$127.40,$88.24,$147.06,0,$0.00,"$1,381.40","$1,973.42",10,$472.50,"$1,676.50","$1,853.90","$2,648.42",6,$283.50,"$1,487.50","$1,664.90","$2,378.42",10,$550.00,"$1,754.00","$1,931.40","$2,759.14",31,"$1,224.75",4,"$1,224.75","$1,749.64",24,7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,9/7/17,9:27:14 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.42,2.368752,3.947919,0,"$1,381.40","$1,853.90","$1,664.90","$1,931.40","$1,224.75",1
156,,gressco,60,1,$37.25,0,1,$37.25,1,$37.25,1,37.25,1,$37.25,1,2,$50.00,$0.00,$5.59,$3.35,$5.59,0,$0.00,$92.84,$132.63,2.5,$118.13,$155.38,$210.96,$301.38,1.5,$70.88,$108.13,$163.71,$233.88,2.5,$137.50,$174.75,$230.34,$329.05,1.2,$56.70,0,$56.70,$81.00,0,1.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,9/29/16,9:59:31 AM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.15,0.09,0.15,0,$92.84,$210.96,$163.71,$230.34,$56.70,1
370,61479,H1 Phase 1 PM,2782,46.4,"$1,728.40",0,46,"$1,713.50",52,"$1,937.00",52,1937,54,"$2,011.50",6,229,$50.00,$68.04,$120.99,$155.56,$259.26,0,$0.00,"$2,176.03","$3,108.61",15,$708.75,"$2,645.75","$2,884.78","$4,121.11",9,$425.25,"$2,362.25","$2,601.28","$3,716.11",15,$825.00,"$2,762.00","$3,001.03","$4,287.18",55.2,"$2,128.20",7,"$2,128.20","$3,040.29",48,7.200001,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/4/18,10:27:50 AM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.248,4.176001,6.96,0,"$2,176.03","$2,884.78","$2,601.28","$3,001.03","$2,128.20",1
372,61479,h1 Phase 3 PM,6029,100.5,"$3,743.63",0,100,"$3,725.00",113,"$4,209.25",112,4172,117,"$4,358.25",14,451,$50.00,$123.12,$262.05,$336.93,$561.54,0,$0.00,"$4,644.42","$6,634.89",35,"$1,653.75","$5,863.00","$6,298.17","$8,997.39",21,$992.25,"$5,201.50","$5,636.67","$8,052.39",35,"$1,925.00","$6,134.25","$6,569.42","$9,384.89",120,"$4,470.00",15,"$4,470.00","$6,385.71",120,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/4/18,10:48:52 AM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7.035,9.045,15.075,0,"$4,644.42","$6,298.17","$5,636.67","$6,569.42","$4,470.00",1
373,61479,H1 Phase 4 PM,6202,103.4,"$3,851.65",0,103,"$3,836.75",116,"$4,321.00",115,4283.75,120,"$4,470.00",14,458,$50.00,$84.24,$269.62,$346.65,$577.75,0,$0.00,"$4,724.86","$6,749.79",35,"$1,653.75","$5,974.75","$6,378.61","$9,112.29",21,$992.25,"$5,313.25","$5,717.11","$8,167.29",35,"$1,925.00","$6,246.00","$6,649.86","$9,499.79",123.2,"$4,621.20",15,"$4,621.20","$6,601.71",120,3.199997,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/4/18,10:52:37 AM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7.238,9.306001,15.51,0,"$4,724.86","$6,378.61","$5,717.11","$6,649.86","$4,621.20",1
374,61479,H1 Phase 5 PM,5954,99.2,"$3,695.20",0,99,"$3,687.75",111,"$4,134.75",110,4097.5,115,"$4,283.75",14,496,$50.00,$0.00,$258.66,$332.57,$554.28,0,$0.00,"$4,443.41","$6,347.73",35,"$1,653.75","$5,788.50","$6,097.16","$8,710.23",21,$992.25,"$5,127.00","$5,435.66","$7,765.23",35,"$1,925.00","$6,059.75","$6,368.41","$9,097.73",117.9,"$4,450.78",15,"$4,450.78","$6,358.25",112,5.900002,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/4/18,11:02:25 AM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6.944,8.928,14.88,0,"$4,443.41","$6,097.16","$5,435.66","$6,368.41","$4,450.77",1
371,61479,H1 Phase2 PM,12931,215.5,"$8,027.38",0,216,"$8,046.00",244,"$9,089.00",239,8902.75,250,"$9,312.50",30,1770,$50.00,$12.96,$561.92,$722.46,"$1,204.11",0,$0.00,"$9,713.88","$13,876.97",75,"$3,543.75","$12,632.75","$13,257.63","$18,939.47",45,"$2,126.25","$11,215.25","$11,840.13","$16,914.47",75,"$4,125.00","$13,214.00","$13,838.88","$19,769.82",259.1,"$9,682.48",32,"$9,682.48","$13,832.11",256,3.100006,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/4/18,10:36:15 AM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.085,19.395,32.325,0,"$9,713.88","$13,257.63","$11,840.13","$13,838.88","$9,682.48",1
157,55045,HM,6777,113,"$4,209.25",4.5,118,"$4,395.50",132,"$4,917.00",129,4805.25,137,"$5,103.25",16,355,$50.00,$0.00,$631.39,$378.83,$631.39,0,$0.00,"$5,598.39","$7,997.70",40,"$1,890.00","$6,807.00","$7,488.39","$10,697.70",24,"$1,134.00","$6,051.00","$6,732.39","$9,617.70",40,"$2,200.00","$7,117.00","$7,798.39","$11,140.55",149,"$5,600.25",19,"$5,600.25","$8,000.36",144,5,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$0.00,9/29/16,10:02:53 AM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.95,10.17,16.95,0,"$5,598.39","$7,488.39","$6,732.39","$7,798.39","$5,600.25",1
332,61479,HM C1,44387,739.8,"$27,557.55",0,740,"$27,565.00",836,"$31,141.00",821,30582.25,858,"$31,960.50",104,3131,$50.00,$68.04,"$1,929.03","$2,480.18","$4,133.63",0,$0.00,"$33,188.07","$47,411.53",260,"$12,285.00","$43,426.00","$45,473.07","$64,961.53",156,"$7,371.00","$38,512.00","$40,559.07","$57,941.53",260,"$14,300.00","$45,441.00","$47,488.07","$67,840.10",887.8,"$33,148.55",111,"$33,148.55","$47,355.07",880,7.799988,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,3:39:21 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,51.786,66.582,110.97,0,"$33,188.07","$45,473.07","$40,559.07","$47,488.07","$33,148.55",1
334,61479,HM C11,44387,739.8,"$27,557.55",0,740,"$27,565.00",836,"$31,141.00",821,30582.25,858,"$31,960.50",104,3131,$50.00,$68.04,"$1,929.03","$2,480.18","$4,133.63",0,$0.00,"$33,188.07","$47,411.53",260,"$12,285.00","$43,426.00","$45,473.07","$64,961.53",156,"$7,371.00","$38,512.00","$40,559.07","$57,941.53",260,"$14,300.00","$45,441.00","$47,488.07","$67,840.10",887.8,"$33,148.55",111,"$33,148.55","$47,355.07",880,7.799988,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,3:42:41 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,51.786,66.582,110.97,0,"$33,188.07","$45,473.07","$40,559.07","$47,488.07","$33,148.55",1
335,61479,HM C2,22022,367,"$13,670.75",0,367,"$13,670.75",415,"$15,458.75",407,15160.75,426,"$15,868.50",52,1806,$50.00,$93.96,$956.95,"$1,230.37","$2,050.61",0,$0.00,"$16,559.66","$23,656.66",130,"$6,142.50","$21,601.25","$22,702.16","$32,431.66",78,"$3,685.50","$19,144.25","$20,245.16","$28,921.66",130,"$7,150.00","$22,608.75","$23,709.66","$33,870.95",440.7,"$16,423.08",55,"$16,423.08","$23,461.54",440,0.7000122,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,3:45:17 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,25.69,33.03,55.05,0,"$16,559.66","$22,702.16","$20,245.16","$23,709.66","$16,423.08",1
336,61749,HM C3,8071,134.5,"$5,010.13",0,134,"$4,991.50",152,"$5,662.00",149,5550.25,156,"$5,811.00",19,610,$50.00,$35.64,$350.71,$450.91,$751.52,0,$0.00,"$6,098.35","$8,711.93",47.5,"$2,244.38","$7,906.38","$8,342.72","$11,918.18",28.5,"$1,346.63","$7,008.63","$7,444.97","$10,635.68",47.5,"$2,612.50","$8,274.50","$8,710.85","$12,444.07",161.4,"$6,026.15",20,"$6,026.15","$8,608.79",160,1.399994,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,3:48:31 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9.415,12.105,20.175,0,"$6,098.35","$8,342.72","$7,444.97","$8,710.85","$6,026.15",1
337,61749,HM H1,29163,486,"$18,103.50",0,486,"$18,103.50",549,"$20,450.25",539,20077.75,564,"$21,009.00",69,2413,$50.00,$243.00,"$1,267.25","$1,629.32","$2,715.53",0,$0.00,"$22,010.49","$31,443.56",172.5,"$8,150.63","$28,600.88","$30,161.12","$43,087.31",103.5,"$4,890.38","$25,340.63","$26,900.87","$38,429.81",172.5,"$9,487.50","$29,937.75","$31,497.99","$44,997.14",583,"$21,786.75",73,"$21,786.75","$31,123.93",576,7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/18/17,3:52:08 PM,YKHC-PJCP,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,34.02,43.74,72.9,0,"$22,010.49","$30,161.12","$26,900.87","$31,497.99","$21,786.75",1
